# Timestamp(ns);angle_cmd
1687075425177583104.000000;-49.617935
1687075425184696832.000000;-48.971405
1687075425194222336.000000;-47.541370
1687075425206398976.000000;-46.168468
1687075425216060416.000000;-52.579655
1687075425225681152.000000;-51.250816
1687075425234140928.000000;-49.969734
1687075425245619200.000000;-48.470062
1687075425255078400.000000;-47.399334
1687075425266761472.000000;-53.510857
1687075425275313920.000000;-51.147911
1687075425284988160.000000;-49.054600
1687075425295283456.000000;-47.378181
1687075425305440256.000000;-44.935471
1687075425315527936.000000;-49.809315
1687075425326352640.000000;-47.181618
1687075425335196416.000000;-44.867802
1687075425345148928.000000;-42.642822
1687075425355454208.000000;-41.272846
1687075425365177856.000000;-39.051582
1687075425374585344.000000;-45.141102
1687075425384716288.000000;-43.270027
1687075425395038464.000000;-41.350845
1687075425404881664.000000;-39.508812
1687075425414644992.000000;-38.237415
1687075425425757952.000000;-36.157177
1687075425435526144.000000;-42.000343
1687075425448084224.000000;-39.726952
1687075425454862592.000000;-37.213699
1687075425466499328.000000;-35.927784
1687075425475125504.000000;-34.094803
1687075425485086720.000000;-39.789402
1687075425495193344.000000;-38.298031
1687075425505389824.000000;-36.709202
1687075425515056896.000000;-36.105392
1687075425525029888.000000;-34.794800
1687075425534583552.000000;-33.836494
1687075425545977088.000000;-40.140484
1687075425555148288.000000;-38.755280
1687075425565609728.000000;-38.393421
1687075425575770368.000000;-36.505604
1687075425585404928.000000;-34.565712
1687075425595005184.000000;-40.362839
1687075425605731328.000000;-37.964287
1687075425615920896.000000;-36.637981
1687075425625255168.000000;-34.596558
1687075425635352576.000000;-32.681984
1687075425645283584.000000;-30.960106
1687075425654884096.000000;-29.383141
1687075425667699456.000000;-35.216278
1687075425674474240.000000;-34.562176
1687075425685025536.000000;-32.955627
1687075425695791616.000000;-31.129963
1687075425705849600.000000;-29.205620
1687075425715423744.000000;-35.274261
1687075425724743680.000000;-34.230309
1687075425734633216.000000;-33.161076
1687075425745454080.000000;-32.184582
1687075425755249920.000000;-31.331528
1687075425765646336.000000;-38.825066
1687075425775207424.000000;-38.764481
1687075425785710592.000000;-38.135059
1687075425795236864.000000;-37.333351
1687075425805105664.000000;-36.229729
1687075425816463360.000000;-42.852016
1687075425825374976.000000;-41.127144
1687075425834503424.000000;-38.915539
1687075425845261824.000000;-36.987259
1687075425855221248.000000;-34.935768
1687075425866691328.000000;-33.210876
1687075425875003648.000000;-40.331585
1687075425886890240.000000;-38.967007
1687075425895541504.000000;-38.795284
1687075425905168384.000000;-38.322815
1687075425915737344.000000;-37.656315
1687075425925291776.000000;-46.038395
1687075425935317504.000000;-45.394115
1687075425944276992.000000;-44.045422
1687075425955915776.000000;-42.879761
1687075425966460160.000000;-41.197468
1687075425975245824.000000;-38.837524
1687075425984693248.000000;-45.706741
1687075425994896896.000000;-43.440498
1687075426005246720.000000;-41.192997
1687075426014894848.000000;-38.741600
1687075426027107328.000000;-36.783062
1687075426036234752.000000;-34.774071
1687075426044629504.000000;-32.138203
1687075426054369280.000000;-31.071190
1687075426065649664.000000;-37.574409
1687075426074800896.000000;-36.429920
1687075426085597184.000000;-35.261967
1687075426096356096.000000;-33.959690
1687075426106197760.000000;-41.340588
1687075426122050560.000000;-39.220261
1687075426126417664.000000;-37.596706
1687075426135236608.000000;-35.652611
1687075426145033728.000000;-33.026825
1687075426155462656.000000;-31.097855
1687075426165149440.000000;-36.976318
1687075426175483136.000000;-34.959545
1687075426184925952.000000;-33.210987
1687075426195355392.000000;-31.578705
1687075426204952064.000000;-30.228045
1687075426216746240.000000;-37.710560
1687075426225203712.000000;-35.747421
1687075426235345664.000000;-33.985260
1687075426244936192.000000;-33.760277
1687075426255129600.000000;-32.833942
1687075426266528000.000000;-40.791870
1687075426275495424.000000;-38.739223
1687075426285066240.000000;-37.235798
1687075426296322304.000000;-35.243584
1687075426305584384.000000;-33.348206
1687075426315104512.000000;-40.890427
1687075426324869376.000000;-39.087666
1687075426334856960.000000;-37.102966
1687075426344929280.000000;-35.515060
1687075426354743808.000000;-34.052303
1687075426365666560.000000;-31.601368
1687075426375298304.000000;-41.526276
1687075426386433536.000000;-42.129612
1687075426394968320.000000;-41.127110
1687075426405456896.000000;-40.093555
1687075426414592512.000000;-38.487717
1687075426425464064.000000;-36.959019
1687075426434992896.000000;-45.694054
1687075426445805056.000000;-43.926708
1687075426455839744.000000;-41.941570
1687075426467997184.000000;-41.996456
1687075426475059712.000000;-39.662304
1687075426484856064.000000;-38.796162
1687075426495284736.000000;-36.685097
1687075426504854016.000000;-35.397289
1687075426516268288.000000;-44.884876
1687075426525189632.000000;-46.033459
1687075426534589696.000000;-44.962070
1687075426546103296.000000;-44.617493
1687075426555559936.000000;-42.299072
1687075426566498560.000000;-54.627594
1687075426574885120.000000;-51.359493
1687075426584979712.000000;-49.253864
1687075426595233280.000000;-47.884705
1687075426606062592.000000;-44.734562
1687075426615603200.000000;-43.164207
1687075426625564928.000000;-52.346951
1687075426634584064.000000;-50.168972
1687075426645647104.000000;-48.541519
1687075426655860480.000000;-47.252930
1687075426668404736.000000;-45.472317
1687075426675561984.000000;-44.533867
1687075426685873408.000000;-55.115437
1687075426696016384.000000;-53.931149
1687075426705306880.000000;-52.574818
1687075426715033088.000000;-50.748352
1687075426725364992.000000;-49.338120
1687075426735553024.000000;-59.337593
1687075426744480000.000000;-57.124897
1687075426755989504.000000;-54.887852
1687075426765326336.000000;-52.165169
1687075426775793664.000000;-49.543732
1687075426785095424.000000;-47.700748
1687075426794868992.000000;-45.560863
1687075426805046528.000000;-43.521416
1687075426816382464.000000;-53.611233
1687075426826099968.000000;-51.711887
1687075426835327744.000000;-49.946449
1687075426845434880.000000;-48.310093
1687075426854550528.000000;-47.047073
1687075426866498560.000000;-57.397758
1687075426875553792.000000;-55.285713
1687075426884649728.000000;-53.275265
1687075426895212800.000000;-51.090694
1687075426904533760.000000;-48.898285
1687075426915790592.000000;-46.804768
1687075426924946944.000000;-57.101639
1687075426934666496.000000;-54.996288
1687075426945465088.000000;-53.044598
1687075426956075264.000000;-51.206673
1687075426964793600.000000;-49.555073
1687075426975494912.000000;-60.732246
1687075426984594688.000000;-59.084000
1687075426995858944.000000;-57.388035
1687075427005756160.000000;-55.778576
1687075427017820672.000000;-54.038849
1687075427024846592.000000;-52.358398
1687075427035831552.000000;-50.730518
1687075427044965120.000000;-48.399391
1687075427055868928.000000;-46.229908
1687075427067081984.000000;-56.538601
1687075427075529984.000000;-54.202751
1687075427084822016.000000;-52.608700
1687075427094893824.000000;-51.115826
1687075427104982272.000000;-49.210243
1687075427116394752.000000;-60.055546
1687075427125950208.000000;-57.994038
1687075427135032576.000000;-56.344799
1687075427147468288.000000;-55.035664
1687075427157418752.000000;-53.394249
1687075427165486336.000000;-51.715111
1687075427175282944.000000;-62.396015
1687075427184763136.000000;-60.091263
1687075427194759424.000000;-57.757317
1687075427206188288.000000;-55.361748
1687075427214725120.000000;-53.070000
1687075427226076160.000000;-63.656879
1687075427236974080.000000;-61.413635
1687075427245712384.000000;-59.329422
1687075427254801920.000000;-57.390491
1687075427265179136.000000;-55.932465
1687075427274846208.000000;-54.067120
1687075427285750016.000000;-65.609962
1687075427296459264.000000;-64.030777
1687075427305634560.000000;-62.231781
1687075427315976192.000000;-60.421814
1687075427325927168.000000;-58.456017
1687075427335189248.000000;-69.410820
1687075427345586176.000000;-67.253098
1687075427355139072.000000;-64.971962
1687075427365647360.000000;-62.524521
1687075427374513152.000000;-60.653019
1687075427385447936.000000;-58.692387
1687075427395073792.000000;-56.885742
1687075427405655296.000000;-68.289658
1687075427414974720.000000;-66.238457
1687075427425626624.000000;-64.186195
1687075427440627968.000000;-62.240406
1687075427446563072.000000;-60.282166
1687075427455363328.000000;-58.363235
1687075427466447616.000000;-69.031555
1687075427475520512.000000;-66.469170
1687075427485566720.000000;-64.276054
1687075427495587584.000000;-62.022141
1687075427505175552.000000;-59.892517
1687075427515223808.000000;-70.858566
1687075427525424640.000000;-68.581612
1687075427534814208.000000;-66.500504
1687075427544562176.000000;-64.461670
1687075427555795456.000000;-62.314983
1687075427565814272.000000;-59.836315
1687075427576992000.000000;-70.605537
1687075427585101824.000000;-68.118927
1687075427595769856.000000;-65.722740
1687075427605722624.000000;-63.358055
1687075427615870464.000000;-60.618462
1687075427625467392.000000;-58.178406
1687075427634444800.000000;-55.966961
1687075427644701184.000000;-66.557373
1687075427654844672.000000;-64.183289
1687075427665156352.000000;-62.506142
1687075427675092736.000000;-60.354313
1687075427685559808.000000;-58.126644
1687075427696818176.000000;-56.240810
1687075427704799232.000000;-66.787209
1687075427715821568.000000;-63.959732
1687075427724958464.000000;-60.715240
1687075427734502144.000000;-55.472664
1687075427744687616.000000;-51.342285
1687075427755492096.000000;-46.932346
1687075427766076928.000000;-54.363510
1687075427775577600.000000;-49.512894
1687075427785628160.000000;-45.224598
1687075427795375104.000000;-40.640125
1687075427804438528.000000;-36.962055
1687075427816192512.000000;-33.865608
1687075427826826752.000000;-41.584801
1687075427835952128.000000;-37.773361
1687075427844723712.000000;-35.464428
1687075427854472704.000000;-32.512405
1687075427866411776.000000;-29.834879
1687075427874541312.000000;-27.008070
1687075427885008640.000000;-34.848583
1687075427896307968.000000;-31.739624
1687075427905130496.000000;-28.454422
1687075427915741440.000000;-25.290697
1687075427924640000.000000;-22.092928
1687075427934968832.000000;-18.645067
1687075427944483328.000000;-24.916801
1687075427958721024.000000;-21.425858
1687075427964760832.000000;-18.594175
1687075427975017984.000000;-15.658960
1687075427984375040.000000;-12.809493
1687075427995051264.000000;-10.210504
1687075428004344320.000000;-7.688266
1687075428015068160.000000;-5.187819
1687075428025441792.000000;-2.201596
1687075428034456320.000000;1.068143
1687075428045149952.000000;-6.824351
1687075428055622400.000000;-4.550491
1687075428064746752.000000;-2.926736
1687075428074984192.000000;-1.358639
1687075428085027328.000000;-7.448278
1687075428094855936.000000;-5.306765
1687075428104467456.000000;-3.104291
1687075428116642816.000000;-0.619189
1687075428125066752.000000;1.863001
1687075428134721536.000000;5.051361
1687075428144393984.000000;6.698274
1687075428155190272.000000;8.184609
1687075428164998144.000000;1.329068
1687075428174990080.000000;2.386563
1687075428184688640.000000;4.217878
1687075428194122752.000000;5.645399
1687075428205507072.000000;8.021729
1687075428215329280.000000;1.598050
1687075428225813760.000000;3.698389
1687075428235879168.000000;5.990000
1687075428245431040.000000;9.142564
1687075428254639360.000000;11.922958
1687075428265069568.000000;6.171538
1687075428274403072.000000;8.361006
1687075428286238464.000000;9.972092
1687075428294624512.000000;10.822641
1687075428304854784.000000;12.372062
1687075428314715392.000000;13.080990
1687075428326431232.000000;7.115870
1687075428334411264.000000;8.363685
1687075428344420096.000000;9.913989
1687075428355124992.000000;11.661091
1687075428366396672.000000;12.189536
1687075428374760448.000000;14.311714
1687075428384645120.000000;16.434477
1687075428394473472.000000;12.320349
1687075428404821760.000000;14.891881
1687075428414818560.000000;16.623529
1687075428424179712.000000;18.295023
1687075428434881536.000000;20.755985
1687075428444736256.000000;22.734903
1687075428454817536.000000;24.074911
1687075428466715136.000000;19.428925
1687075428475280128.000000;20.593285
1687075428485628672.000000;21.848814
1687075428496478464.000000;23.352407
1687075428507220992.000000;25.444443
1687075428518424832.000000;27.486620
1687075428529918976.000000;27.492043
1687075428536879104.000000;23.726864
1687075428545024768.000000;25.602861
1687075428557113088.000000;28.118896
1687075428565135616.000000;29.410410
1687075428574914816.000000;31.001974
1687075428584247552.000000;26.681093
1687075428594811136.000000;28.620628
1687075428605612288.000000;30.448429
1687075428615643648.000000;32.565048
1687075428624372224.000000;34.185162
1687075428635143424.000000;35.792053
1687075428644466176.000000;37.776745
1687075428654222592.000000;39.355835
1687075428665103360.000000;34.698727
1687075428674420224.000000;38.200165
1687075428684892672.000000;39.451015
1687075428699594496.000000;40.712257
1687075428704383488.000000;42.214817
1687075428714550528.000000;37.959293
1687075428724690688.000000;39.162525
1687075428736381440.000000;42.291378
1687075428743968256.000000;43.393753
1687075428754548224.000000;44.387558
1687075428766080512.000000;45.022953
1687075428774550528.000000;40.000626
1687075428784541440.000000;40.510990
1687075428794366208.000000;40.793697
1687075428804584960.000000;40.957592
